Country,Year,Value,Resource,Metric
Iran,1992.0,19.55115,Natural Gas,Reserves
Iraq,1992.0,2.945,Natural Gas,Reserves
Israel,1992.0,0.0009750000000000002,Natural Gas,Reserves
Kuwait,1992.0,1.42025,Natural Gas,Reserves
Oman,1992.0,0.14625,Natural Gas,Reserves
Qatar,1992.0,6.947955,Natural Gas,Reserves
Saudi Arabia,1992.0,4.9863599999999995,Natural Gas,Reserves
Syria,1992.0,0.195,Natural Gas,Reserves
United Arab Emirates,1992.0,5.650125,Natural Gas,Reserves
Yemen,1992.0,0.3246836795257267,Natural Gas,Reserves
Other Middle East,1992.0,0.004875,Natural Gas,Reserves
Total Middle East,1992.0,42.58093912736406,Natural Gas,Reserves
Algeria,1992.0,3.513125,Natural Gas,Reserves
Egypt,1992.0,0.41964999999999997,Natural Gas,Reserves
Libya,1992.0,1.2340499999999999,Natural Gas,Reserves
Nigeria,1992.0,3.53039,Natural Gas,Reserves
Other Africa,1992.0,0.7524875,Natural Gas,Reserves
Total Africa,1992.0,9.449702499999999,Natural Gas,Reserves
Australia,1992.0,0.78468,Natural Gas,Reserves
Bangladesh,1992.0,0.295425,Natural Gas,Reserves
Brunei,1992.0,0.39,Natural Gas,Reserves
China,1992.0,1.4099041297935104,Natural Gas,Reserves
India,1992.0,0.7166250000000001,Natural Gas,Reserves
Indonesia,1992.0,1.8473,Natural Gas,Reserves
Malaysia,1992.0,0.9900748740959998,Natural Gas,Reserves
Myanmar,1992.0,0.27105000000000007,Natural Gas,Reserves
Pakistan,1992.0,0.47574174024768506,Natural Gas,Reserves
Papua New Guinea,1992.0,0.002969921872160539,Natural Gas,Reserves
Thailand,1992.0,0.22522499999999998,Natural Gas,Reserves
Vietnam,1992.0,0.10335,Natural Gas,Reserves
Other Asia Pacific,1992.0,0.2588625,Natural Gas,Reserves
Total Asia Pacific,1992.0,7.771208166009355,Natural Gas,Reserves
Total World,1992.0,116.84624981052521,Natural Gas,Reserves
                 Non-OECD,1992.0,101.93292280789204,Natural Gas,Reserves
                 European Union,1992.0,3.0834379625,Natural Gas,Reserves
Canada,1993.0,2.1761999999999997,Natural Gas,Reserves
Mexico,1993.0,1.923675,Natural Gas,Reserves
US,1993.0,4.403620242058125,Natural Gas,Reserves
Total North America,1993.0,8.503495242058126,Natural Gas,Reserves
Argentina,1993.0,0.5040749999999999,Natural Gas,Reserves
Bolivia,1993.0,0.10412350147247325,Natural Gas,Reserves
Brazil,1993.0,0.133575,Natural Gas,Reserves
Colombia,1993.0,0.205725,Natural Gas,Reserves
Peru,1993.0,0.3237,Natural Gas,Reserves
Trinidad & Tobago,1993.0,0.22425,Natural Gas,Reserves
Venezuela,1993.0,4.09923,Natural Gas,Reserves
Other S. & Cent. America,1993.0,0.15359810679585,Natural Gas,Reserves
Total S. & Cent. America,1993.0,5.7482766082683225,Natural Gas,Reserves
Denmark,1993.0,0.13135500000000003,Natural Gas,Reserves
Germany,1993.0,0.19305,Natural Gas,Reserves
Italy,1993.0,0.2801667,Natural Gas,Reserves
Netherlands,1993.0,1.7765988000000001,Natural Gas,Reserves
Norway,1993.0,1.3446390000000001,Natural Gas,Reserves
Poland,1993.0,0.1143125,Natural Gas,Reserves
Romania,1993.0,0.312,Natural Gas,Reserves
United Kingdom,1993.0,0.61425,Natural Gas,Reserves
Other Europe,1993.0,0.30634903500000005,Natural Gas,Reserves
Total Europe,1993.0,5.072721035000001,Natural Gas,Reserves
Russian Federation,1993.0,34.73401425460177,Natural Gas,Reserves
Total CIS,1993.0,38.14443839213013,Natural Gas,Reserves
Bahrain,1993.0,0.3887554263850001,Natural Gas,Reserves
Iran,1993.0,19.55115,Natural Gas,Reserves
Iraq,1993.0,2.945,Natural Gas,Reserves
Israel,1993.0,0.0009750000000000002,Natural Gas,Reserves
Kuwait,1993.0,1.4174,Natural Gas,Reserves
Oman,1993.0,0.195,Natural Gas,Reserves
Qatar,1993.0,7.317450000000002,Natural Gas,Reserves
Saudi Arabia,1993.0,4.9863599999999995,Natural Gas,Reserves
Syria,1993.0,0.221325,Natural Gas,Reserves
United Arab Emirates,1993.0,5.650125,Natural Gas,Reserves
Yemen,1993.0,0.3246836795257267,Natural Gas,Reserves
Other Middle East,1993.0,0.004875,Natural Gas,Reserves
Total Middle East,1993.0,43.00309910591073,Natural Gas,Reserves
Algeria,1993.0,3.56125,Natural Gas,Reserves
Egypt,1993.0,0.5726875,Natural Gas,Reserves
Libya,1993.0,1.22455,Natural Gas,Reserves
Nigeria,1993.0,3.49885,Natural Gas,Reserves
Other Africa,1993.0,0.7086124999999999,Natural Gas,Reserves
Total Africa,1993.0,9.565949999999999,Natural Gas,Reserves
Australia,1993.0,0.77376,Natural Gas,Reserves
Bangladesh,1993.0,0.289575,Natural Gas,Reserves
Brunei,1993.0,0.39,Natural Gas,Reserves
China,1993.0,1.6838421828908554,Natural Gas,Reserves
India,1993.0,0.70005,Natural Gas,Reserves
Indonesia,1993.0,1.8473,Natural Gas,Reserves
Malaysia,1993.0,1.0403521137961875,Natural Gas,Reserves
Myanmar,1993.0,0.26130000000000003,Natural Gas,Reserves
Pakistan,1993.0,0.4496849014596139,Natural Gas,Reserves
Papua New Guinea,1993.0,0.0037328375228422644,Natural Gas,Reserves
Thailand,1993.0,0.176475,Natural Gas,Reserves
Vietnam,1993.0,0.10335,Natural Gas,Reserves
Other Asia Pacific,1993.0,0.26247,Natural Gas,Reserves
Total Asia Pacific,1993.0,7.9818920356695005,Natural Gas,Reserves
Total World,1993.0,118.01987241903682,Natural Gas,Reserves
                 Non-OECD,1993.0,103.6796461419787,Natural Gas,Reserves
                 European Union,1993.0,2.997807035,Natural Gas,Reserves
Canada,1994.0,1.85055,Natural Gas,Reserves
Mexico,1994.0,1.8885750000000001,Natural Gas,Reserves
US,1994.0,4.4421754739283745,Natural Gas,Reserves
Total North America,1994.0,8.181300473928374,Natural Gas,Reserves
Argentina,1994.0,0.521625,Natural Gas,Reserves
Bolivia,1994.0,0.10576399852752677,Natural Gas,Reserves
Brazil,1994.0,0.14235,Natural Gas,Reserves
Colombia,1994.0,0.20865,Natural Gas,Reserves
Peru,1994.0,0.3315,Natural Gas,Reserves
Trinidad & Tobago,1994.0,0.27885000000000004,Natural Gas,Reserves
Venezuela,1994.0,4.4012055000000005,Natural Gas,Reserves
Other S. & Cent. America,1994.0,0.15139048543485,Natural Gas,Reserves
Total S. & Cent. America,1994.0,6.141334983962379,Natural Gas,Reserves
Denmark,1994.0,0.12927000000000002,Natural Gas,Reserves
Germany,1994.0,0.21644999999999998,Natural Gas,Reserves
Italy,1994.0,0.28592354999999997,Natural Gas,Reserves
Netherlands,1994.0,1.7651083600000002,Natural Gas,Reserves
Norway,1994.0,1.3357065,Natural Gas,Reserves
Poland,1994.0,0.1143125,Natural Gas,Reserves
Romania,1994.0,0.2925,Natural Gas,Reserves
United Kingdom,1994.0,0.6435,Natural Gas,Reserves
Other Europe,1994.0,0.2565559875,Natural Gas,Reserves
Total Europe,1994.0,5.0393268975000005,Natural Gas,Reserves
Russian Federation,1994.0,34.50941515340707,Natural Gas,Reserves
Total CIS,1994.0,38.360744226561245,Natural Gas,Reserves
Bahrain,1994.0,0.37408541029500003,Natural Gas,Reserves
Iran,1994.0,19.611598,Natural Gas,Reserves
Iraq,1994.0,2.95925,Natural Gas,Reserves
Israel,1994.0,0.0009750000000000002,Natural Gas,Reserves
Kuwait,1994.0,1.4243190051020447,Natural Gas,Reserves
Oman,1994.0,0.2496,Natural Gas,Reserves
Qatar,1994.0,7.317450000000002,Natural Gas,Reserves
Saudi Arabia,1994.0,4.997,Natural Gas,Reserves
Syria,1994.0,0.229125,Natural Gas,Reserves
United Arab Emirates,1994.0,6.607575,Natural Gas,Reserves
Yemen,1994.0,0.3246836795257267,Natural Gas,Reserves
Other Middle East,1994.0,0.004875,Natural Gas,Reserves
Total Middle East,1994.0,44.100536094922774,Natural Gas,Reserves
Algeria,1994.0,2.8518874999999997,Natural Gas,Reserves
Egypt,1994.0,0.6073375,Natural Gas,Reserves
Libya,1994.0,1.2445,Natural Gas,Reserves
Nigeria,1994.0,3.2775,Natural Gas,Reserves
Other Africa,1994.0,0.7378624999999999,Natural Gas,Reserves
Total Africa,1994.0,8.719087499999999,Natural Gas,Reserves
Australia,1994.0,1.00776,Natural Gas,Reserves
Bangladesh,1994.0,0.29347500000000004,Natural Gas,Reserves
Brunei,1994.0,0.39,Natural Gas,Reserves
China,1994.0,1.6828343166175026,Natural Gas,Reserves
India,1994.0,0.68445,Natural Gas,Reserves
Indonesia,1994.0,1.8473,Natural Gas,Reserves
Malaysia,1994.0,1.0919185134886875,Natural Gas,Reserves
Myanmar,1994.0,0.26130000000000003,Natural Gas,Reserves
Pakistan,1994.0,0.45040317733799584,Natural Gas,Reserves
Papua New Guinea,1994.0,0.0029154279841143785,Natural Gas,Reserves
Thailand,1994.0,0.170625,Natural Gas,Reserves
Vietnam,1994.0,0.13065000000000002,Natural Gas,Reserves
Other Asia Pacific,1994.0,0.2680275,Natural Gas,Reserves
Total Asia Pacific,1994.0,8.281658935428299,Natural Gas,Reserves
Total World,1994.0,118.82398911230305,Natural Gas,Reserves
                 Non-OECD,1994.0,104.59462674087472,Natural Gas,Reserves
                 European Union,1994.0,2.9421453975,Natural Gas,Reserves
Canada,1995.0,1.880775,Natural Gas,Reserves
Mexico,1995.0,1.8680999999999999,Natural Gas,Reserves
US,1995.0,4.47766689342075,Natural Gas,Reserves
Total North America,1995.0,8.22654189342075,Natural Gas,Reserves
Argentina,1995.0,0.603525,Natural Gas,Reserves
Bolivia,1995.0,0.10576399999999998,Natural Gas,Reserves
Brazil,1995.0,0.15014999999999998,Natural Gas,Reserves
Colombia,1995.0,0.21157499999999999,Natural Gas,Reserves
Peru,1995.0,0.195975,Natural Gas,Reserves
Trinidad & Tobago,1995.0,0.340275,Natural Gas,Reserves
Venezuela,1995.0,4.511817000000001,Natural Gas,Reserves
Other S. & Cent. America,1995.0,0.14625786407385,Natural Gas,Reserves
Total S. & Cent. America,1995.0,6.265338864073851,Natural Gas,Reserves
Denmark,1995.0,0.1251,Natural Gas,Reserves
Germany,1995.0,0.21116682644399998,Natural Gas,Reserves
Italy,1995.0,0.284964075,Natural Gas,Reserves
Netherlands,1995.0,1.7253337600000003,Natural Gas,Reserves
Norway,1995.0,1.3420585,Natural Gas,Reserves
Poland,1995.0,0.11283750000000001,Natural Gas,Reserves
Romania,1995.0,0.273,Natural Gas,Reserves
United Kingdom,1995.0,0.6825,Natural Gas,Reserves
Other Europe,1995.0,0.259060185,Natural Gas,Reserves
Total Europe,1995.0,5.016020846444,Natural Gas,Reserves
Russian Federation,1995.0,33.70468748469027,Natural Gas,Reserves
Total CIS,1995.0,37.83465670505847,Natural Gas,Reserves
Bahrain,1995.0,0.359415394205,Natural Gas,Reserves
Iran,1995.0,18.276075000000002,Natural Gas,Reserves
Iraq,1995.0,3.192,Natural Gas,Reserves
Israel,1995.0,0.0009750000000000002,Natural Gas,Reserves
Kuwait,1995.0,1.4193,Natural Gas,Reserves
Oman,1995.0,0.441675,Natural Gas,Reserves
Qatar,1995.0,8.797500000000001,Natural Gas,Reserves
Saudi Arabia,1995.0,5.267275,Natural Gas,Reserves
Syria,1995.0,0.229125,Natural Gas,Reserves
United Arab Emirates,1995.0,5.712524999999999,Natural Gas,Reserves
Yemen,1995.0,0.3246836795257267,Natural Gas,Reserves
Other Middle East,1995.0,0.004875,Natural Gas,Reserves
Total Middle East,1995.0,44.025424073730726,Natural Gas,Reserves
Algeria,1995.0,3.551625,Natural Gas,Reserves
Egypt,1995.0,0.6208125,Natural Gas,Reserves
Libya,1995.0,1.24735,Natural Gas,Reserves
Nigeria,1995.0,3.3003,Natural Gas,Reserves
Other Africa,1995.0,0.7661374999999999,Natural Gas,Reserves
Total Africa,1995.0,9.486224999999997,Natural Gas,Reserves
Australia,1995.0,0.9859199999999998,Natural Gas,Reserves
Bangladesh,1995.0,0.2652,Natural Gas,Reserves
Brunei,1995.0,0.39,Natural Gas,Reserves
China,1995.0,1.6828343166175026,Natural Gas,Reserves
India,1995.0,0.6507558750000001,Natural Gas,Reserves
Indonesia,1995.0,1.97925,Natural Gas,Reserves
Malaysia,1995.0,1.033906313834625,Natural Gas,Reserves
Myanmar,1995.0,0.26130000000000003,Natural Gas,Reserves
Pakistan,1995.0,0.4081022533003637,Natural Gas,Reserves
Papua New Guinea,1995.0,0.0029154279841143785,Natural Gas,Reserves
Thailand,1995.0,0.1716,Natural Gas,Reserves
Vietnam,1995.0,0.14332499999999998,Natural Gas,Reserves
Other Asia Pacific,1995.0,0.2588625,Natural Gas,Reserves
Total Asia Pacific,1995.0,8.233971686736606,Natural Gas,Reserves
Total World,1995.0,119.0881790694644,Natural Gas,Reserves
                 Non-OECD,1995.0,104.85287132959965,Natural Gas,Reserves
                 European Union,1995.0,2.8705623464439998,Natural Gas,Reserves
Canada,1996.0,1.89345,Natural Gas,Reserves
Mexico,1996.0,1.76475,Natural Gas,Reserves
US,1996.0,4.51367346720675,Natural Gas,Reserves
Total North America,1996.0,8.17187346720675,Natural Gas,Reserves
Argentina,1996.0,0.62595,Natural Gas,Reserves
Bolivia,1996.0,0.10383788895000001,Natural Gas,Reserves
Brazil,1996.0,0.15405000000000002,Natural Gas,Reserves
Colombia,1996.0,0.21157499999999999,Natural Gas,Reserves
Peru,1996.0,0.195975,Natural Gas,Reserves
Trinidad & Tobago,1996.0,0.4446,Natural Gas,Reserves
Venezuela,1996.0,4.497165000000001,Natural Gas,Reserves
Other S. & Cent. America,1996.0,0.141125242722,Natural Gas,Reserves
Total S. & Cent. America,1996.0,6.374278131672001,Natural Gas,Reserves
Denmark,1996.0,0.11884499999999999,Natural Gas,Reserves
Germany,1996.0,0.215426686104,Natural Gas,Reserves
Italy,1996.0,0.26673404999999994,Natural Gas,Reserves
Netherlands,1996.0,1.7058884000000003,Natural Gas,Reserves
Norway,1996.0,1.4689,Natural Gas,Reserves
Poland,1996.0,0.1098875,Natural Gas,Reserves
Romania,1996.0,0.25545,Natural Gas,Reserves
United Kingdom,1996.0,0.741,Natural Gas,Reserves
Other Europe,1996.0,0.21322491,Natural Gas,Reserves
Total Europe,1996.0,5.095356546104,Natural Gas,Reserves
Russian Federation,1996.0,33.42532819933628,Natural Gas,Reserves
Total CIS,1996.0,37.36467255982794,Natural Gas,Reserves
Bahrain,1996.0,0.34719038079666664,Natural Gas,Reserves
Iran,1996.0,21.7235,Natural Gas,Reserves
Iraq,1996.0,3.192,Natural Gas,Reserves
Israel,1996.0,0.0009750000000000002,Natural Gas,Reserves
Kuwait,1996.0,1.41455,Natural Gas,Reserves
Oman,1996.0,0.6015750000000001,Natural Gas,Reserves
Qatar,1996.0,8.797500000000001,Natural Gas,Reserves
Saudi Arabia,1996.0,5.408635,Natural Gas,Reserves
Syria,1996.0,0.229125,Natural Gas,Reserves
United Arab Emirates,1996.0,5.639399999999999,Natural Gas,Reserves
Yemen,1996.0,0.3246836795257267,Natural Gas,Reserves
Other Middle East,1996.0,0.004875,Natural Gas,Reserves
Total Middle East,1996.0,47.684009060322396,Natural Gas,Reserves
Algeria,1996.0,3.56125,Natural Gas,Reserves
Egypt,1996.0,0.8171625,Natural Gas,Reserves
Libya,1996.0,1.24545,Natural Gas,Reserves
Nigeria,1996.0,3.30125,Natural Gas,Reserves
Other Africa,1996.0,0.79137875,Natural Gas,Reserves
Total Africa,1996.0,9.716491249999997,Natural Gas,Reserves
Australia,1996.0,1.0608,Natural Gas,Reserves
Bangladesh,1996.0,0.2925,Natural Gas,Reserves
Brunei,1996.0,0.39,Natural Gas,Reserves
China,1996.0,1.1796066863323504,Natural Gas,Reserves
India,1996.0,0.6172608749999999,Natural Gas,Reserves
Indonesia,1996.0,2.08075,Natural Gas,Reserves
Malaysia,1996.0,1.028749673865375,Natural Gas,Reserves
Myanmar,1996.0,0.27495,Natural Gas,Reserves
Pakistan,1996.0,0.3934273245851141,Natural Gas,Reserves
Papua New Guinea,1996.0,0.0029154279841143785,Natural Gas,Reserves
Thailand,1996.0,0.1911,Natural Gas,Reserves
Vietnam,1996.0,0.16672499999999998,Natural Gas,Reserves
Other Asia Pacific,1996.0,0.253695,Natural Gas,Reserves
Total Asia Pacific,1996.0,7.9324799877669525,Natural Gas,Reserves
Total World,1996.0,122.33916100289998,Natural Gas,Reserves
                 Non-OECD,1996.0,107.96140598958927,Natural Gas,Reserves
                 European Union,1996.0,2.800631546104001,Natural Gas,Reserves
Canada,1997.0,1.763775,Natural Gas,Reserves
Mexico,1997.0,1.752075,Natural Gas,Reserves
US,1997.0,4.5339813917291245,Natural Gas,Reserves
Total North America,1997.0,8.049831391729125,Natural Gas,Reserves
Argentina,1997.0,0.6669,Natural Gas,Reserves
Bolivia,1997.0,0.11476819305,Natural Gas,Reserves
Brazil,1997.0,0.22229999999999994,Natural Gas,Reserves
Colombia,1997.0,0.19110000000000002,Natural Gas,Reserves
Peru,1997.0,0.19305,Natural Gas,Reserves
Trinidad & Tobago,1997.0,0.5040749999999999,Natural Gas,Reserves
Venezuela,1997.0,4.574088000000001,Natural Gas,Reserves
Other S. & Cent. America,1997.0,0.14061,Natural Gas,Reserves
Total S. & Cent. America,1997.0,6.606891193050001,Natural Gas,Reserves
Denmark,1997.0,0.11571750000000001,Natural Gas,Reserves
Germany,1997.0,0.201296612916,Natural Gas,Reserves
Italy,1997.0,0.26289615,Natural Gas,Reserves
Netherlands,1997.0,1.7209143600000003,Natural Gas,Reserves
Norway,1997.0,1.1642025,Natural Gas,Reserves
Poland,1997.0,0.1143125,Natural Gas,Reserves
Romania,1997.0,0.23985,Natural Gas,Reserves
Ukraine,1997.0,0.7425961926707437,Natural Gas,Reserves
United Kingdom,1997.0,0.745875,Natural Gas,Reserves
Other Europe,1997.0,0.20033560794375,Natural Gas,Reserves
Total Europe,1997.0,5.507996423530495,Natural Gas,Reserves
Azerbaijan,1997.0,0.6556890235818948,Natural Gas,Reserves
Kazakhstan,1997.0,1.7132322067407268,Natural Gas,Reserves
Russian Federation,1997.0,33.56744391536873,Natural Gas,Reserves
Turkmenistan,1997.0,1.757925,Natural Gas,Reserves
Uzbekistan,1997.0,0.86385,Natural Gas,Reserves
Other CIS,1997.0,0.009804240853963015,Natural Gas,Reserves
Total CIS,1997.0,38.567944386545314,Natural Gas,Reserves
Bahrain,1997.0,0.34719038079666664,Natural Gas,Reserves
Iran,1997.0,21.7235,Natural Gas,Reserves
Iraq,1997.0,3.0286,Natural Gas,Reserves
Israel,1997.0,0.0009750000000000002,Natural Gas,Reserves
Kuwait,1997.0,1.4155,Natural Gas,Reserves
Oman,1997.0,0.5284500000000001,Natural Gas,Reserves
Qatar,1997.0,8.797500000000001,Natural Gas,Reserves
Saudi Arabia,1997.0,5.587899999999999,Natural Gas,Reserves
Syria,1997.0,0.23205,Natural Gas,Reserves
United Arab Emirates,1997.0,5.911425,Natural Gas,Reserves
Yemen,1997.0,0.3246836795257267,Natural Gas,Reserves
Other Middle East,1997.0,0.004875,Natural Gas,Reserves
Total Middle East,1997.0,47.90264906032239,Natural Gas,Reserves
Algeria,1997.0,3.9241125,Natural Gas,Reserves
Egypt,1997.0,0.8922374999999999,Natural Gas,Reserves
Libya,1997.0,1.2483,Natural Gas,Reserves
Nigeria,1997.0,3.30885,Natural Gas,Reserves
Other Africa,1997.0,0.77870375,Natural Gas,Reserves
Total Africa,1997.0,10.152203749999998,Natural Gas,Reserves
Australia,1997.0,1.16532,Natural Gas,Reserves
Bangladesh,1997.0,0.289575,Natural Gas,Reserves
Brunei,1997.0,0.38122500000000004,Natural Gas,Reserves
China,1997.0,1.1694272369714847,Natural Gas,Reserves
India,1997.0,0.66630025,Natural Gas,Reserves
Indonesia,1997.0,2.1842799999999998,Natural Gas,Reserves
Malaysia,1997.0,1.1215691933118748,Natural Gas,Reserves
Myanmar,1997.0,0.27592500000000003,Natural Gas,Reserves
Pakistan,1997.0,0.36427637432093596,Natural Gas,Reserves
Papua New Guinea,1997.0,0.0029154279841143785,Natural Gas,Reserves
Thailand,1997.0,0.19987499999999997,Natural Gas,Reserves
Vietnam,1997.0,0.16575,Natural Gas,Reserves
Other Asia Pacific,1997.0,0.265005,Natural Gas,Reserves
Total Asia Pacific,1997.0,8.251443482588408,Natural Gas,Reserves
Total World,1997.0,125.03895968776575,Natural Gas,Reserves
                 Non-OECD,1997.0,110.99930086812063,Natural Gas,Reserves
                 European Union,1997.0,2.7740299279160006,Natural Gas,Reserves
Canada,1998.0,1.7043,Natural Gas,Reserves
Mexico,1998.0,0.829725,Natural Gas,Reserves
US,1998.0,4.447706604238874,Natural Gas,Reserves
Total North America,1998.0,6.981731604238874,Natural Gas,Reserves
Argentina,1998.0,0.669825,Natural Gas,Reserves
Bolivia,1998.0,0.14482652932499998,Natural Gas,Reserves
Brazil,1998.0,0.22035,Natural Gas,Reserves
Colombia,1998.0,0.19110000000000002,Natural Gas,Reserves
Peru,1998.0,0.24082500000000004,Natural Gas,Reserves
Trinidad & Tobago,1998.0,0.546,Natural Gas,Reserves
Venezuela,1998.0,4.60368504,Natural Gas,Reserves
Other S. & Cent. America,1998.0,0.13742737863899998,Natural Gas,Reserves
Total S. & Cent. America,1998.0,6.754038947964,Natural Gas,Reserves
Denmark,1998.0,0.10842,Natural Gas,Reserves
Germany,1998.0,0.200602902024,Natural Gas,Reserves
Italy,1998.0,0.254260875,Natural Gas,Reserves
Netherlands,1998.0,1.6731848400000005,Natural Gas,Reserves
Norway,1998.0,1.16321,Natural Gas,Reserves
Poland,1998.0,0.1039875,Natural Gas,Reserves
Romania,1998.0,0.22522499999999998,Natural Gas,Reserves
Ukraine,1998.0,0.7956387745343224,Natural Gas,Reserves
United Kingdom,1998.0,0.736125,Natural Gas,Reserves
Other Europe,1998.0,0.17203226544375,Natural Gas,Reserves
Total Europe,1998.0,5.432687157002072,Natural Gas,Reserves
Azerbaijan,1998.0,0.6556890235818948,Natural Gas,Reserves
Kazakhstan,1998.0,1.7132322067407268,Natural Gas,Reserves
Russian Federation,1998.0,33.36404894563422,Natural Gas,Reserves
Turkmenistan,1998.0,1.81545,Natural Gas,Reserves
Uzbekistan,1998.0,0.86385,Natural Gas,Reserves
Other CIS,1998.0,0.009550206344984132,Natural Gas,Reserves
Total CIS,1998.0,38.421820382301824,Natural Gas,Reserves
Bahrain,1998.0,0.34719038079666664,Natural Gas,Reserves
